geoid,state_fips,county_fips,county_name,date,year,dataset_type,ppt,tmean,tmin,tmax
18077,18,077,Jefferson,2020-04-20,2020,AN81,0.061539771470837425,11.907317171553553,5.27817118369927,18.536582808209854
18151,18,151,Steuben,2020-04-20,2020,AN81,4.466490921692174,7.6696720119712225,-0.040823628628278104,15.38026159033694
18033,18,033,DeKalb,2020-04-20,2020,AN81,4.694437369675164,8.263275703644796,0.18413829924559416,16.342500938494084
18001,18,001,Adams,2020-04-20,2020,AN81,0.8628915329491503,9.0527850289952,1.3730322342056032,16.732628071379107
18003,18,003,Allen,2020-04-20,2020,AN81,2.4995100595409316,8.869529456712113,1.2378360913230906,16.5013125528428
18179,18,179,Wells,2020-04-20,2020,AN81,0.5971601929044654,9.45456771216585,2.0067975578058577,16.902439275804465
18183,18,183,Whitley,2020-04-20,2020,AN81,2.856646140255366,9.089566811967755,1.39386093134056,16.785370771004462
18069,18,069,Huntington,2020-04-20,2020,AN81,0.9344386554139604,9.505161975626098,1.9951025281462402,17.015303454096333
18113,18,113,Noble,2020-04-20,2020,AN81,4.224063148157678,8.629750532285497,0.85915029795638,16.400443862989302
18097,18,097,Marion,2020-04-20,2020,AN81,0.0461395464401899,11.702662581005185,5.280688379892026,18.12472863350383
18039,18,039,Elkhart,2020-04-21,2020,AN81,0.0,2.4926938072439158,-2.094663394359176,7.080138010589252
18099,18,099,Marshall,2020-04-21,2020,AN81,0.0,3.754916966158467,-1.1752467097676687,8.685169657560191
18141,18,141,St. Joseph,2020-04-21,2020,AN81,0.0,2.8237526353035665,-1.8052716339086732,7.4528839041185755
18041,18,041,Fayette,2020-04-21,2020,AN81,0.0,5.49376236105793,-0.9497408522218675,11.937374904646887
18177,18,177,Wayne,2020-04-21,2020,AN81,0.0,4.895034148377303,-1.423143868657607,11.21332851667837
18123,18,123,Perry,2020-04-21,2020,AN81,0.0,9.483862427044524,1.5148537102396564,17.452960770996693
18117,18,117,Orange,2020-04-21,2020,AN81,0.0,8.1665248839606,0.6407770980283178,15.69239440096708
18171,18,171,Warren,2020-04-21,2020,AN81,0.0,7.2514692271745815,1.2033295742447994,13.299710379219952
18137,18,137,Ripley,2020-04-21,2020,AN81,0.0,6.403418538871281,-0.584506635594981,13.391439116075247
18047,18,047,Franklin,2020-04-21,2020,AN81,0.0,6.00486617541688,-0.6378406308758384,12.647678164592943
18051,18,051,Gibson,2020-04-21,2020,AN81,0.0,9.908049892175374,2.7467695526252625,17.069421830435694
18049,18,049,Fulton,2020-04-21,2020,AN81,0.0,4.471990292240151,-0.5573616293432674,9.501452792705116
18055,18,055,Greene,2020-04-21,2020,AN81,0.0,8.242508515514297,1.558747699663481,14.926354502033352
18139,18,139,Rush,2020-04-21,2020,AN81,0.0,5.704078273499741,-0.4443173146133436,11.852574091018667
18135,18,135,Randolph,2020-04-21,2020,AN81,0.0,4.963109968384525,-1.3567119753004644,11.283038865742016
18087,18,087,LaGrange,2020-04-21,2020,AN81,0.0,1.729283572052145,-2.77502745307929,6.2336955433882855
18131,18,131,Pulaski,2020-04-21,2020,AN81,0.0,5.274214363372947,-0.35621040661599485,10.904744319602171
18149,18,149,Starke,2020-04-21,2020,AN81,0.0,4.072572344063326,-0.8904031258088708,9.035666012954888
18045,18,045,Fountain,2020-04-21,2020,AN81,0.0,7.425645597116656,0.9658165874271888,13.88556396008374
18159,18,159,Tipton,2020-04-21,2020,AN81,0.0,5.783631334334878,-0.15389634119456178,11.721269138405793
18025,18,025,Crawford,2020-04-21,2020,AN81,0.0,8.538698399487197,0.0664978032351492,17.010990111336376
18155,18,155,Switzerland,2020-04-21,2020,AN81,0.0,6.841585964233381,-0.4068123396743475,14.09012586886648
18121,18,121,Parke,2020-04-21,2020,AN81,0.0,8.075767333107876,1.0431702939520469,15.108458224695594
18009,18,009,Blackford,2020-04-21,2020,AN81,0.0,5.0526028058819,-0.5866934883225178,10.691975100593726
18147,18,147,Spencer,2020-04-21,2020,AN81,0.0,10.078302756960547,2.7763854173613303,17.380310537688487
18075,18,075,Jay,2020-04-21,2020,AN81,0.0,4.610959715372882,-0.8294868082341678,10.051498345276716
18181,18,181,White,2020-04-21,2020,AN81,0.0,6.270582172614737,0.49517880561786676,12.046086237663536
18101,18,101,Martin,2020-04-21,2020,AN81,0.0,8.392625850620012,1.0616867093805264,15.723670362408683
18173,18,173,Warrick,2020-04-21,2020,AN81,0.0,10.308525612027823,3.2289932539776705,17.388158735767746
18129,18,129,Posey,2020-04-21,2020,AN81,0.0,10.544840091811011,3.1603251018032963,17.92943900224855
